,driverID,race,qualipos,racepos
4479,sutil,2,9,13
4480,vergne,2,17,15
4481,vettel,2,1,1
4482,webber,2,5,2
4483,alonso,3,3,3
4484,bottas,3,17,21
4485,button,3,8,4
4486,chilton,3,20,19
4487,garde,3,22,18
4488,grosjean,3,6,22
4489,gutierrez,3,18,12
4490,hamilton,3,1,9
4491,hulkenberg,3,10,8
4492,jules_bianchi,3,19,17
4493,maldonado,3,15,16
4494,massa,3,5,7
4495,perez,3,12,6
4496,pic,3,21,20
4498,resta,3,11,11
4499,ricciardo,3,7,10
4500,rosberg,3,4,5
4501,sutil,3,13,13
4502,vergne,3,16,15
4503,vettel,3,9,1
4504,webber,3,14,2
4505,alonso,4,3,3
4506,bottas,4,15,21
4507,button,4,10,4
4508,chilton,4,22,19
4509,garde,4,21,18
4510,grosjean,4,11,22
4511,gutierrez,4,18,12
4512,hamilton,4,4,9
4513,hulkenberg,4,14,8
4514,jules_bianchi,4,20,17
4515,maldonado,4,17,16
4516,massa,4,6,7
4517,perez,4,12,6
4518,pic,4,19,20
4520,resta,4,7,11
4521,ricciardo,4,13,10
4522,rosberg,4,1,5
4523,sutil,4,8,13
4524,vergne,4,16,15
4525,vettel,4,2,1
4526,webber,4,5,2
4527,alonso,5,5,3
4528,bottas,5,17,21
4529,button,5,14,4
4530,chilton,5,21,19
4531,garde,5,19,18
4532,grosjean,5,7,22
4533,gutierrez,5,16,12
4534,hamilton,5,2,9
4535,hulkenberg,5,15,8
4536,jules_bianchi,5,20,17
4537,maldonado,5,18,16
4538,massa,5,6,7
4539,perez,5,9,6
4540,pic,5,22,20
4542,resta,5,10,11
4543,ricciardo,5,11,10
4544,rosberg,5,1,5
4545,sutil,5,13,13
4546,vergne,5,12,15
4547,vettel,5,3,1
4548,webber,5,8,2
4549,alonso,6,6,3
4550,bottas,6,14,21
4551,button,6,9,4
4552,chilton,6,20,19
4553,garde,6,15,18
4554,grosjean,6,13,22
4555,gutierrez,6,19,12
4556,hamilton,6,2,9
4557,hulkenberg,6,11,8
4558,jules_bianchi,6,21,17
4559,maldonado,6,16,16
4560,massa,6,22,7
4561,perez,6,7,6
4562,pic,6,18,20
4564,resta,6,17,11
4565,ricciardo,6,12,10
4566,rosberg,6,1,5
4567,sutil,6,8,13
4568,vergne,6,10,15
4569,vettel,6,3,1
4570,webber,6,4,2
4571,alonso,7,6,3
4572,bottas,7,3,21
4573,button,7,14,4
4574,chilton,7,21,19
4575,garde,7,22,18
4576,grosjean,7,19,22
4577,gutierrez,7,15,12
4578,hamilton,7,2,9
4579,hulkenberg,7,11,8
4580,jules_bianchi,7,20,17
4581,maldonado,7,13,16
4582,massa,7,16,7
4583,perez,7,12,6
4584,pic,7,18,20
4586,resta,7,17,11
4587,ricciardo,7,10,10
4588,rosberg,7,4,5
4589,sutil,7,8,13
4590,vergne,7,7,15
4591,vettel,7,1,1
4592,webber,7,5,2
4593,alonso,8,10,3
4594,bottas,8,17,21
4595,button,8,11,4
4596,chilton,8,22,19
4597,garde,8,21,18
4598,grosjean,8,8,22
4599,gutierrez,8,18,12
4600,hamilton,8,1,9
4601,hulkenberg,8,15,8
4602,jules_bianchi,8,20,17
4603,maldonado,8,16,16
4604,massa,8,12,7
4605,perez,8,14,6
4606,pic,8,19,20
4608,resta,8,5,11
4609,ricciardo,8,6,10
4610,rosberg,8,2,5
4611,sutil,8,7,13
4612,vergne,8,13,15
4613,vettel,8,3,1
4614,webber,8,4,2
4615,alonso,9,8,3
4616,bottas,9,17,21
4617,button,9,9,4
4618,chilton,9,22,19
4619,garde,9,21,18
4620,grosjean,9,5,22
4621,gutierrez,9,14,12
4622,hamilton,9,1,9
4623,hulkenberg,9,10,8
4624,jules_bianchi,9,20,17
4625,maldonado,9,18,16
4626,massa,9,7,7
4627,perez,9,13,6
4628,pic,9,19,20
4630,resta,9,12,11
4631,ricciardo,9,6,10
4632,rosberg,9,11,5
4633,sutil,9,15,13
4634,vergne,9,16,15
4635,vettel,9,2,1
4636,webber,9,3,2
4637,alonso,10,5,3
4638,bottas,10,16,21
4639,button,10,13,4
4640,chilton,10,22,19
4641,garde,10,20,18
4642,grosjean,10,3,22
4643,gutierrez,10,17,12
4644,hamilton,10,1,9
4645,hulkenberg,10,12,8
4646,jules_bianchi,10,21,17
4647,maldonado,10,15,16
4648,massa,10,7,7
4649,perez,10,9,6
4650,pic,10,19,20
4652,resta,10,18,11
4653,ricciardo,10,8,10
4654,rosberg,10,4,5
4655,sutil,10,11,13
4656,vergne,10,14,15
4657,vettel,10,2,1
4658,webber,10,10,2
4659,alonso,11,9,3
4660,bottas,11,20,21
4661,button,11,6,4
4662,chilton,11,16,19
4663,garde,11,14,18
4664,grosjean,11,7,22
4665,gutierrez,11,21,12
4666,hamilton,11,1,9
4667,hulkenberg,11,11,8
4668,jules_bianchi,11,15,17
4669,maldonado,11,17,16
4670,massa,11,10,7
4671,perez,11,13,6
4672,pic,11,22,20
4674,resta,11,5,11
4675,ricciardo,11,19,10
4676,rosberg,11,4,5
4677,sutil,11,12,13
4678,vergne,11,18,15
4679,vettel,11,2,1
4680,webber,11,3,2
4681,alonso,12,5,3
4682,bottas,12,18,21
4683,button,12,9,4
4684,chilton,12,22,19
4685,garde,12,19,18
4686,grosjean,12,13,22
4687,gutierrez,12,17,12
4688,hamilton,12,12,9
4689,hulkenberg,12,3,8
4690,jules_bianchi,12,21,17
4691,maldonado,12,15,16
4692,massa,12,4,7
4693,perez,12,8,6
4694,pic,12,20,20
4696,resta,12,16,11
4697,ricciardo,12,7,10
4698,rosberg,12,6,5
4699,sutil,12,14,13
4700,vergne,12,10,15
4701,vettel,12,1,1
4702,webber,12,2,2
4703,alonso,13,7,3
4704,bottas,13,16,21
4705,button,13,8,4
4706,chilton,13,22,19
4707,garde,13,20,18
4708,grosjean,13,3,22
4709,gutierrez,13,10,12
4710,hamilton,13,5,9
4711,hulkenberg,13,11,8
4712,jules_bianchi,13,21,17
4713,maldonado,13,18,16
4714,massa,13,6,7
4715,perez,13,14,6
4716,pic,13,19,20
4718,resta,13,17,11
4719,ricciardo,13,9,10
4720,rosberg,13,2,5
4721,sutil,13,15,13
4722,vergne,13,12,15
4723,vettel,13,1,1
4724,webber,13,4,2
4725,alonso,14,6,3
4726,bottas,14,17,21
4727,button,14,12,4
4728,chilton,14,22,19
4729,garde,14,20,18
4730,grosjean,14,4,22
4731,gutierrez,14,9,12
4732,hamilton,14,2,9
4733,hulkenberg,14,8,8
4734,jules_bianchi,14,21,17
4735,maldonado,14,18,16
4736,massa,14,7,7
4737,perez,14,11,6
4738,pic,14,19,20
4740,resta,14,15,11
4741,ricciardo,14,13,10
4742,rosberg,14,5,5
4743,sutil,14,14,13
4744,vergne,14,16,15
4745,vettel,14,1,1
4746,webber,14,3,2
4747,alonso,15,8,3
4748,bottas,15,13,21
4749,button,15,10,4
4750,chilton,15,19,19
4751,garde,15,21,18
4752,grosjean,15,4,22
4753,gutierrez,15,14,12
4754,hamilton,15,3,9
4755,hulkenberg,15,7,8
4756,jules_bianchi,15,22,17
4757,maldonado,15,15,16
4758,massa,15,5,7
4759,perez,15,11,6
4760,pic,15,20,20
4762,resta,15,12,11
4763,ricciardo,15,16,10
4764,rosberg,15,6,5
4765,sutil,15,17,13
4766,vergne,15,18,15
4767,vettel,15,2,1
4768,webber,15,1,2
4769,alonso,16,8,3
4770,bottas,16,15,21
4771,button,16,10,4
4772,chilton,16,22,19
4773,garde,16,20,18
4774,grosjean,16,17,22
4775,gutierrez,16,16,12
4776,hamilton,16,3,9
4777,hulkenberg,16,7,8
4778,jules_bianchi,16,19,17
4779,maldonado,16,18,16
4780,massa,16,5,7
4781,perez,16,9,6
4782,pic,16,21,20
4784,resta,16,12,11
4785,ricciardo,16,11,10
4786,rosberg,16,2,5
4787,sutil,16,13,13
4788,vergne,16,14,15
4789,vettel,16,1,1
4790,webber,16,4,2
4791,alonso,17,11,3
4792,bottas,17,16,21
4793,button,17,13,4
4794,chilton,17,22,19
4795,garde,17,19,18
4796,grosjean,17,7,22
4797,gutierrez,17,17,12
4798,hamilton,17,4,9
4799,hulkenberg,17,6,8
4800,jules_bianchi,17,20,17
4801,maldonado,17,15,16
4802,massa,17,8,7
4803,perez,17,9,6
4804,pic,17,21,20
4806,resta,17,12,11
4807,ricciardo,17,10,10
4808,rosberg,17,3,5
4809,sutil,17,18,13
4810,vergne,17,14,15
4811,vettel,17,2,1
4812,webber,17,1,2
4813,alonso,18,6,3
4814,bottas,18,9,21
4815,button,18,13,4
4816,chilton,18,22,19
4817,garde,18,19,18
4818,grosjean,18,3,22
4819,gutierrez,18,10,12
4820,hamilton,18,5,9
4821,hulkenberg,18,4,8
4822,jules_bianchi,18,20,17
4823,kovalainen,18,8,14
4824,maldonado,18,18,16
4825,massa,18,15,7
4826,perez,18,7,6
4827,pic,18,21,20
4828,resta,18,12,11
4829,ricciardo,18,11,10
4830,rosberg,18,14,5
4831,sutil,18,17,13
4832,vergne,18,16,15
4833,vettel,18,1,1
4834,webber,18,2,2
4835,alonso,19,3,3
4836,bottas,19,13,21
4837,button,19,15,4
4838,chilton,19,22,19
4839,garde,19,20,18
4840,grosjean,19,6,22
4841,gutierrez,19,18,12
4842,hamilton,19,5,9
4843,hulkenberg,19,10,8
4844,jules_bianchi,19,21,17
4845,kovalainen,19,11,14
4846,maldonado,19,17,16
4847,massa,19,9,7
4848,perez,19,14,6
4849,pic,19,19,20
4850,resta,19,12,11
4851,ricciardo,19,7,10
4852,rosberg,19,2,5
4853,sutil,19,16,13
4854,vergne,19,8,15
4855,vettel,19,1,1
4856,webber,19,4,2
4857,alonso,1,5,9
4858,bottas,1,10,3
4859,button,1,11,5
4862,grosjean,1,21,13
4863,gutierrez,1,19,15
4864,hamilton,1,1,1
4865,hulkenberg,1,7,6
4867,kevin_magnussen,1,4,11
4868,kobayashi,1,15,18
4869,kvyat,1,8,20
4870,maldonado,1,22,19
4871,massa,1,9,2
4872,perez,1,16,7
4873,raikkonen,1,12,10
4874,ricciardo,1,2,4
4875,rosberg,1,3,14
4876,sutil,1,14,16
4877,vergne,1,6,12
4878,vettel,1,13,8
4879,alonso,2,4,9
4880,bottas,2,15,3
4881,button,2,10,5
4884,grosjean,2,16,13
4885,gutierrez,2,12,15
4886,hamilton,2,1,1
4887,hulkenberg,2,7,6
4889,kevin_magnussen,2,8,11
4890,kobayashi,2,20,18
4891,kvyat,2,11,20
4892,maldonado,2,17,19
4893,massa,2,13,2
4894,perez,2,14,7
4895,raikkonen,2,6,10
4896,ricciardo,2,5,4
4897,rosberg,2,3,14
4898,sutil,2,18,16
4899,vergne,2,9,12
4900,vettel,2,2,8
4901,alonso,3,10,9
4902,bottas,3,4,3
4903,button,3,7,5
4906,grosjean,3,16,13
4907,gutierrez,3,15,15
4908,hamilton,3,2,1
4909,hulkenberg,3,12,6
4911,kevin_magnussen,3,9,11
4912,kobayashi,3,19,18
4913,kvyat,3,13,20
4914,maldonado,3,17,19
4915,massa,3,8,2
4916,perez,3,5,7
4917,raikkonen,3,6,10
4918,ricciardo,3,3,4
4919,rosberg,3,1,14
4920,sutil,3,18,16
4921,vergne,3,14,12
4922,vettel,3,11,8
4923,alonso,4,5,9
4924,bottas,4,7,3
4925,button,4,12,5
4928,grosjean,4,10,13
4929,gutierrez,4,17,15
4930,hamilton,4,1,1
4931,hulkenberg,4,8,6
4933,kevin_magnussen,4,15,11
4934,kobayashi,4,18,18
4935,kvyat,4,13,20
4936,maldonado,4,22,19
4937,massa,4,6,2
4938,perez,4,16,7
4939,raikkonen,4,11,10
4940,ricciardo,4,2,4
4941,rosberg,4,4,14
4942,sutil,4,14,16
4943,vergne,4,9,12
4944,vettel,4,3,8
4945,alonso,5,7,9
4946,bottas,5,4,3
4947,button,5,8,5
4950,grosjean,5,5,13
4951,gutierrez,5,14,15
4952,hamilton,5,1,1
4953,hulkenberg,5,11,6
4955,kevin_magnussen,5,15,11
4956,kobayashi,5,21,18
4957,kvyat,5,13,20
4958,maldonado,5,22,19
4959,massa,5,9,2
4960,perez,5,12,7
4961,raikkonen,5,6,10
4962,ricciardo,5,3,4
4963,rosberg,5,2,14
4964,sutil,5,17,16
4965,vergne,5,16,12
4966,vettel,5,10,8
4967,alonso,6,5,9
4968,bottas,6,13,3
4969,button,6,12,5
4972,grosjean,6,14,13
4973,gutierrez,6,17,15
4974,hamilton,6,2,1
4975,hulkenberg,6,11,6
4977,kevin_magnussen,6,8,11
4978,kobayashi,6,21,18
4979,kvyat,6,9,20
4980,maldonado,6,15,19
4981,massa,6,16,2
4982,perez,6,10,7
4983,raikkonen,6,6,10
4984,ricciardo,6,3,4
4985,rosberg,6,1,14
4986,sutil,6,18,16
4987,vergne,6,7,12
4988,vettel,6,4,8
4989,alonso,7,7,9
4990,bottas,7,4,3
4991,button,7,9,5
4994,grosjean,7,14,13
4995,gutierrez,7,22,15
4996,hamilton,7,2,1
4997,hulkenberg,7,11,6
4999,kevin_magnussen,7,12,11
5000,kobayashi,7,20,18
5001,kvyat,7,15,20
5002,maldonado,7,17,19
5003,massa,7,5,2
5004,perez,7,13,7
5005,raikkonen,7,10,10
5006,ricciardo,7,6,4
5007,rosberg,7,1,14
5008,sutil,7,16,16
5009,vergne,7,8,12
5010,vettel,7,3,8
5011,alonso,8,4,9
5012,bottas,8,2,3
5013,button,8,12,5
5016,grosjean,8,16,13
5017,gutierrez,8,18,15
5018,hamilton,8,9,1
5019,hulkenberg,8,10,6
5021,kevin_magnussen,8,6,11
5022,kobayashi,8,20,18
5023,kvyat,8,7,20
5024,maldonado,8,14,19
5025,massa,8,1,2
5026,perez,8,11,7
5027,raikkonen,8,8,10
5028,ricciardo,8,5,4
5029,rosberg,8,3,14
5030,sutil,8,17,16
5031,vergne,8,15,12
5032,vettel,8,13,8
5033,alonso,9,19,9
5034,bottas,9,17,3
5035,button,9,3,5
5038,grosjean,9,11,13
5039,gutierrez,9,14,15
5040,hamilton,9,6,1
5041,hulkenberg,9,4,6
5043,kevin_magnussen,9,5,11
5044,kobayashi,9,22,18
5045,kvyat,9,9,20
5046,maldonado,9,15,19
5047,massa,9,18,2
5048,perez,9,7,7
5049,raikkonen,9,20,10
5050,ricciardo,9,8,4
5051,rosberg,9,1,14
5052,sutil,9,16,16
5053,vergne,9,10,12
5054,vettel,9,2,8
5055,alonso,10,7,9
5056,bottas,10,2,3
5057,button,10,11,5
5060,grosjean,10,15,13
5061,gutierrez,10,14,15
5062,hamilton,10,16,1
5063,hulkenberg,10,9,6
5065,kevin_magnussen,10,4,11
5066,kobayashi,10,20,18
5067,kvyat,10,8,20
5068,maldonado,10,19,19
5069,massa,10,3,2
5070,perez,10,10,7
5071,raikkonen,10,12,10
5072,ricciardo,10,5,4
5073,rosberg,10,1,14
5074,sutil,10,17,16
5075,vergne,10,13,12
5076,vettel,10,6,8
5077,alonso,11,5,9
5078,bottas,11,3,3
5079,button,11,7,5
5082,grosjean,11,15,13
5083,gutierrez,11,14,15
5084,hamilton,11,21,1
5085,hulkenberg,11,9,6
5087,kevin_magnussen,11,10,11
5088,kobayashi,11,18,18
5089,kvyat,11,11,20
5090,maldonado,11,22,19
5091,massa,11,6,2
5092,perez,11,13,7
5093,raikkonen,11,17,10
5094,ricciardo,11,4,4
5095,rosberg,11,1,14
5096,sutil,11,12,16
5097,vergne,11,8,12
5098,vettel,11,2,8
5099,alonso,12,4,9
5100,bottas,12,6,3
5101,button,12,10,5
5104,grosjean,12,15,13
5105,gutierrez,12,20,15
5106,hamilton,12,2,1
5107,hulkenberg,12,18,6
5109,kevin_magnussen,12,7,11
5110,kvyat,12,11,20
5112,maldonado,12,17,19
5113,massa,12,9,2
5114,perez,12,13,7
5115,raikkonen,12,8,10
5116,ricciardo,12,5,4
5117,rosberg,12,1,14
5118,sutil,12,14,16
5119,vergne,12,12,12
5120,vettel,12,3,8
5121,alonso,13,7,9
5122,bottas,13,3,3
5123,button,13,6,5
5126,grosjean,13,18,13
5127,gutierrez,13,16,15
5128,hamilton,13,1,1
5129,hulkenberg,13,14,6
5131,kevin_magnussen,13,5,11
5132,kobayashi,13,19,18
5133,kvyat,13,11,20
5134,maldonado,13,17,19
5135,massa,13,4,2
5136,perez,13,10,7
5137,raikkonen,13,12,10
5138,ricciardo,13,9,4
5139,rosberg,13,2,14
5140,sutil,13,15,16
5141,vergne,13,13,12
5142,vettel,13,8,8
5143,alonso,14,5,9
5144,bottas,14,8,3
5145,button,14,11,5
5148,grosjean,14,16,13
5149,gutierrez,14,14,15
5150,hamilton,14,1,1
5151,hulkenberg,14,13,6
5153,kevin_magnussen,14,9,11
5154,kobayashi,14,20,18
5155,kvyat,14,10,20
5156,maldonado,14,18,19
5157,massa,14,6,2
5158,perez,14,15,7
5159,raikkonen,14,7,10
5160,ricciardo,14,3,4
5161,rosberg,14,2,14
5162,sutil,14,17,16
5163,vergne,14,12,12
5164,vettel,14,4,8
5165,alonso,15,5,9
5166,bottas,15,3,3
5167,button,15,8,5
5170,grosjean,15,18,13
5171,gutierrez,15,16,15
5172,hamilton,15,2,1
5173,hulkenberg,15,14,6
5175,kevin_magnussen,15,7,11
5176,kobayashi,15,21,18
5177,kvyat,15,13,20
5178,maldonado,15,17,19
5179,massa,15,4,2
5180,perez,15,12,7
5181,raikkonen,15,10,10
5182,ricciardo,15,6,4
5183,rosberg,15,1,14
5184,sutil,15,15,16
5185,vergne,15,11,12
5186,vettel,15,9,8
5187,alonso,16,8,9
5188,bottas,16,3,3
5189,button,16,4,5
5192,grosjean,16,16,13
5193,gutierrez,16,14,15
5194,hamilton,16,1,1
5195,hulkenberg,16,12,6
5196,kevin_magnussen,16,6,11
5197,kobayashi,16,19,18
5198,kvyat,16,5,20
5199,maldonado,16,20,19
5200,massa,16,18,2
5201,perez,16,13,7
5202,raikkonen,16,9,10
5203,ricciardo,16,7,4
5204,rosberg,16,2,14
5205,sutil,16,15,16
5206,vergne,16,10,12
5207,vettel,16,11,8
5208,alonso,17,6,9
5209,bottas,17,3,3
5210,button,17,7,5
5211,grosjean,17,18,13
5212,gutierrez,17,16,15
5213,hamilton,17,2,1
5214,hulkenberg,17,13,6
5215,kevin_magnussen,17,8,11
5216,kvyat,17,14,20
5217,maldonado,17,11,19
5218,massa,17,4,2
5219,perez,17,12,7
5220,raikkonen,17,9,10
5221,ricciardo,17,5,4
5222,rosberg,17,1,14
5223,sutil,17,10,16
5224,vergne,17,15,12
5225,vettel,17,17,8
5226,alonso,18,8,9
5227,bottas,18,4,3
5228,button,18,5,5
5229,grosjean,18,15,13
5230,gutierrez,18,11,15
5231,hamilton,18,2,1
5232,hulkenberg,18,12,6
5233,kevin_magnussen,18,7,11
5234,kvyat,18,14,20
5235,maldonado,18,18,19
5236,massa,18,3,2
5237,perez,18,17,7
5238,raikkonen,18,10,10
5239,ricciardo,18,9,4
5240,rosberg,18,1,14
5241,sutil,18,13,16
5242,vergne,18,16,12
5243,vettel,18,6,8
5244,alonso,19,8,9
5245,bottas,19,3,3
5246,button,19,6,5
5247,grosjean,19,14,13
5248,gutierrez,19,15,15
5249,hamilton,19,2,1
5250,hulkenberg,19,12,6
5251,kevin_magnussen,19,9,11
5252,kobayashi,19,17,18
5253,kvyat,19,5,20
5254,maldonado,19,16,19
5255,massa,19,4,2
5256,perez,19,11,7
5257,raikkonen,19,7,10
5258,rosberg,19,1,14
5259,stevens,19,18,17
5260,sutil,19,13,16
5261,vergne,19,10,12
5262,bottas,1,6,13
5263,button,1,17,12
5264,ericsson,1,16,14
5265,grosjean,1,9,9
5266,hamilton,1,1,2
5267,hulkenberg,1,14,7
5269,kvyat,1,13,10
5270,maldonado,1,10,20
5271,massa,1,3,8
5272,max_verstappen,1,12,16
5273,nasr,1,11,15
5274,perez,1,15,5
5275,raikkonen,1,5,3
5276,ricciardo,1,7,6
5277,rosberg,1,2,1
5278,sainz,1,8,11
5279,vettel,1,4,4
5280,alonso,2,18,17
5281,bottas,2,9,13
5282,button,2,17,12
5283,ericsson,2,10,14
5284,grosjean,2,8,9
5285,hamilton,2,1,2
5286,hulkenberg,2,13,7
5287,kvyat,2,5,10
5288,maldonado,2,12,20
5289,massa,2,7,8
5290,max_verstappen,2,6,16
5291,merhi,2,19,19
5292,nasr,2,16,15
5293,perez,2,14,5
5294,raikkonen,2,11,3
5295,ricciardo,2,4,6
5296,rosberg,2,3,1
5297,sainz,2,15,11
5298,vettel,2,2,4
5299,alonso,3,18,17
5300,bottas,3,5,13
5301,button,3,17,12
5302,ericsson,3,10,14
5303,grosjean,3,8,9
5304,hamilton,3,1,2
5305,hulkenberg,3,16,7
5306,kvyat,3,12,10
5307,maldonado,3,11,20
5308,massa,3,4,8
5309,max_verstappen,3,13,16
5310,merhi,3,20,19
5311,nasr,3,9,15
5312,perez,3,15,5
5313,raikkonen,3,6,3
5314,ricciardo,3,7,6
5315,rosberg,3,2,1
5316,sainz,3,14,11
5317,stevens,3,19,18
5318,vettel,3,3,4
5319,alonso,4,14,17
5320,bottas,4,5,13
5321,ericsson,4,13,14
5322,grosjean,4,10,9
5323,hamilton,4,1,2
5324,hulkenberg,4,8,7
5325,kvyat,4,17,10
5326,maldonado,4,16,20
5327,massa,4,6,8
5328,max_verstappen,4,15,16
5329,merhi,4,19,19
5330,nasr,4,12,15
5331,perez,4,11,5
5332,raikkonen,4,4,3
5333,ricciardo,4,7,6
5334,rosberg,4,3,1
5335,sainz,4,9,11
5336,stevens,4,18,18
5337,vettel,4,2,4
5338,alonso,5,13,17
5339,bottas,5,4,13
5340,button,5,14,12
5341,ericsson,5,16,14
5342,grosjean,5,11,9
5343,hamilton,5,2,2
5344,hulkenberg,5,17,7
5345,kvyat,5,8,10
5346,maldonado,5,12,20
5347,massa,5,9,8
5348,max_verstappen,5,6,16
5349,merhi,5,20,19
5350,nasr,5,15,15
5351,perez,5,18,5
5352,raikkonen,5,7,3
5353,ricciardo,5,10,6
5354,rosberg,5,1,1
5355,sainz,5,5,11
5356,stevens,5,19,18
5357,vettel,5,3,4
5358,alonso,6,15,17
5359,bottas,6,17,13
5360,button,6,12,12
5361,ericsson,6,18,14
5362,grosjean,6,11,9
5363,hamilton,6,1,2
5364,hulkenberg,6,13,7
5365,kvyat,6,5,10
5366,maldonado,6,9,20
5367,massa,6,14,8
5368,max_verstappen,6,10,16
5369,merhi,6,20,19
5370,nasr,6,16,15
5371,perez,6,7,5
5372,raikkonen,6,6,3
5373,ricciardo,6,4,6
5374,rosberg,6,2,1
5375,sainz,6,8,11
5376,stevens,6,19,18
5377,vettel,6,3,4
5378,alonso,7,14,17
5379,bottas,7,4,13
5380,ericsson,7,13,14
5381,grosjean,7,5,9
5382,hamilton,7,1,2
5383,hulkenberg,7,7,7
5384,kvyat,7,8,10
5385,maldonado,7,6,20
5386,massa,7,17,8
5387,max_verstappen,7,12,16
5388,merhi,7,18,19
5389,nasr,7,15,15
5390,perez,7,10,5
5391,raikkonen,7,3,3
5392,ricciardo,7,9,6
5393,rosberg,7,2,1
5394,sainz,7,11,11
5395,stevens,7,19,18
5396,vettel,7,16,4
5397,alonso,8,15,17
5398,bottas,8,6,13
5399,button,8,17,12
5400,ericsson,8,12,14
5401,grosjean,8,10,9
5402,hamilton,8,1,2
5403,hulkenberg,8,5,7
5404,kvyat,8,8,10
5405,maldonado,8,11,20
5406,massa,8,4,8
5407,max_verstappen,8,7,16
5408,merhi,8,19,19
5409,nasr,8,9,15
5410,perez,8,16,5
5411,raikkonen,8,18,3
5412,ricciardo,8,14,6
5413,rosberg,8,2,1
5414,sainz,8,13,11
5415,stevens,8,20,18
5416,vettel,8,3,4
5417,alonso,9,17,17
5418,bottas,9,4,13
5419,button,9,18,12
5420,ericsson,9,15,14
5421,grosjean,9,12,9
5422,hamilton,9,1,2
5423,hulkenberg,9,9,7
5424,kvyat,9,7,10
5425,maldonado,9,14,20
5426,massa,9,3,8
5427,max_verstappen,9,13,16
5428,merhi,9,20,19
5429,nasr,9,16,15
5430,perez,9,11,5
5431,raikkonen,9,5,3
5432,ricciardo,9,10,6
5433,rosberg,9,2,1
5434,sainz,9,8,11
5435,stevens,9,19,18
5436,vettel,9,6,4
5437,alonso,10,15,17
5438,bottas,10,6,13
5439,button,10,16,12
5440,ericsson,10,17,14
5441,grosjean,10,10,9
5442,hamilton,10,1,2
5443,hulkenberg,10,11,7
5444,kvyat,10,7,10
5445,maldonado,10,14,20
5446,massa,10,8,8
5447,max_verstappen,10,9,16
5448,merhi,10,19,19
5449,nasr,10,18,15
5450,perez,10,13,5
5451,raikkonen,10,5,3
5452,ricciardo,10,4,6
5453,rosberg,10,2,1
5454,sainz,10,12,11
5455,stevens,10,20,18
5456,vettel,10,3,4
5457,alonso,11,18,17
5458,bottas,11,3,13
5459,button,11,17,12
5460,ericsson,11,13,14
5461,grosjean,11,4,9
5462,hamilton,11,1,2
5463,hulkenberg,11,11,7
5464,kvyat,11,12,10
5465,maldonado,11,8,20
5466,massa,11,7,8
5467,max_verstappen,11,15,16
5468,merhi,11,20,19
5469,nasr,11,16,15
5470,perez,11,5,5
5471,raikkonen,11,14,3
5472,ricciardo,11,6,6
5473,rosberg,11,2,1
5474,sainz,11,10,11
5475,stevens,11,19,18
5476,vettel,11,9,4
5477,alonso,12,17,17
5478,bottas,12,6,13
5479,button,12,16,12
5480,ericsson,12,10,14
5481,grosjean,12,8,9
5482,hamilton,12,1,2
5483,hulkenberg,12,9,7
5484,kvyat,12,14,10
5485,maldonado,12,11,20
5486,massa,12,5,8
5487,max_verstappen,12,20,16
5488,merhi,12,19,19
5489,nasr,12,12,15
5490,perez,12,7,5
5491,raikkonen,12,2,3
5492,ricciardo,12,15,6
5493,rosberg,12,4,1
5494,sainz,12,13,11
5495,stevens,12,18,18
5496,vettel,12,3,4
5497,alonso,13,12,17
5498,bottas,13,7,13
5499,button,13,15,12
5500,ericsson,13,17,14
5501,grosjean,13,10,9
5502,hamilton,13,5,2
5503,hulkenberg,13,11,7
5504,kvyat,13,4,10
5505,maldonado,13,18,20
5506,massa,13,9,8
5507,max_verstappen,13,8,16
5508,nasr,13,16,15
5509,perez,13,13,5
5510,raikkonen,13,3,3
5511,ricciardo,13,2,6
5512,rosberg,13,6,1
5514,sainz,13,14,11
5515,stevens,13,19,18
5516,vettel,13,1,4
5517,alonso,14,14,17
5518,bottas,14,3,13
5519,button,14,16,12
5520,ericsson,14,17,14
5521,grosjean,14,8,9
5522,hamilton,14,2,2
5523,hulkenberg,14,11,7
5524,kvyat,14,10,10
5525,maldonado,14,13,20
5526,massa,14,5,8
5527,max_verstappen,14,15,16
5528,nasr,14,18,15
5529,perez,14,9,5
5530,raikkonen,14,6,3
5531,ricciardo,14,7,6
5532,rosberg,14,1,1
5534,sainz,14,12,11
5535,stevens,14,19,18
5536,vettel,14,4,4
5537,alonso,15,16,17
5538,bottas,15,3,13
5539,button,15,13,12
5540,ericsson,15,17,14
5541,grosjean,15,8,9
5542,hamilton,15,2,2
5543,hulkenberg,15,6,7
5544,kvyat,15,11,10
5545,maldonado,15,14,20
5546,massa,15,15,8
5547,max_verstappen,15,9,16
5548,merhi,15,19,19
5549,nasr,15,12,15
5550,perez,15,7,5
5551,raikkonen,15,5,3
5552,ricciardo,15,10,6
5553,rosberg,15,1,1
5554,stevens,15,18,18
5555,vettel,15,4,4
5556,alonso,16,11,17
5557,bottas,16,12,13
5558,button,16,14,12
5559,ericsson,16,16,14
5560,grosjean,16,13,9
5561,hamilton,16,2,2
5562,hulkenberg,16,7,7
5563,kvyat,16,4,10
5564,maldonado,16,15,20
5565,massa,16,9,8
5566,max_verstappen,16,10,16
5567,nasr,16,17,15
5568,perez,16,6,5
5569,raikkonen,16,8,3
5570,ricciardo,16,3,6
5571,rosberg,16,1,1
